RowID,CCNumber,CrimeDateTime,CrimeCode,Description,Inside_Outside,Post,Gender,Age,Race,Ethnicity,Location,New_District,Neighborhood,Latitude,Longitude,GeoLocation,PremiseType,Total_Incidents,x,y
174399,24K03373,2024-11-11 14:15:00,3A,ROBBERY,O,515.0,M,36.0,DK,UNKNOWN,E 33RD ST,NORTHERN,WAVERLY,39.328548,-76.609361,"(39.328548,-76.609361)",STREET                                            ,1,-76.609361,39.3285480000001
173691,24K03460,2024-11-11 18:53:00,3C,ROBBERY - COMMERCIAL,O,315.0,DK,DK,DK, ,E 28TH ST,EASTERN,COLDSTREAM HOMESTEAD MONTEBELLO,39.323917,-76.594772,"(39.323917,-76.594772)",STREET                                            ,1,-76.594772,39.3239170000001
173690,24K03460,2024-11-11 18:53:00,3BJ,ROBBERY - CARJACKING,O,315.0,M,25.0,NATIVE_HAWAIIAN_OR_OTHER_PACIFIC_ISLANDER,UNKNOWN,E 28TH ST,EASTERN,COLDSTREAM HOMESTEAD MONTEBELLO,39.323917,-76.594772,"(39.323917,-76.594772)",STREET                                            ,1,-76.594772,39.3239170000001
175518,24K03465,2024-11-11 19:06:00,4E,COMMON ASSAULT,I,722.0,F,36.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1800 MCKEAN AVE,WESTERN,SANDTOWN-WINCHESTER,39.309083,-76.64717,"(39.309083,-76.64717)",OTHER/RESIDENTIAL                                 ,1,-76.64717,39.309083
174482,24K04755,2024-11-11 19:30:00,7A,AUTO THEFT,O,325.0,F,30.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,E 25TH ST,EASTERN,DARLEY PARK,39.31609,-76.593474,"(39.31609,-76.593474)",STREET                                            ,1,-76.593474,39.31609
175309,24K03495,2024-11-11 20:50:00,6C,LARCENY,I,514.0,DK,DK,DK, ,SAINT PAUL ST,NORTHERN,CHARLES VILLAGE,39.326975,-76.616072,"(39.326975,-76.616072)",DRUG STORE / MED  BLDG                            ,1,-76.616072,39.3269750000001
175674,24K03511,2024-11-11 21:15:00,6C,LARCENY,I,524.0,DK,DK,DK, ,YORK RD,NORTHERN,RADNOR-WINSTON,39.351817,-76.60983,"(39.351817,-76.60983)",DRUG STORE / MED  BLDG                            ,1,-76.60983,39.351817
175597,24K03561,2024-11-11 22:30:00,5A,BURGLARY,I,512.0,M,38.0,WHITE,UNKNOWN,2600 HAMPDEN AVE,NORTHERN,REMINGTON,39.318789,-76.622819,"(39.318789,-76.622819)",OTHER/RESIDENTIAL                                 ,1,-76.6228189999999,39.318789
175317,24K06126,2024-11-11 22:30:00,6F,LARCENY FROM AUTO,O,515.0,M,36.0,WHITE,UNKNOWN,700 E 37TH ST,NORTHERN,WAVERLY,39.33354,-76.605535,"(39.33354,-76.605535)",STREET                                            ,1,-76.605535,39.33354
176471,24K03540,2024-11-11 22:30:00,3A,ROBBERY,O,515.0,M,36.0,WHITE,UNKNOWN,700 MCKEWIN AVE,NORTHERN,WAVERLY,39.332773,-76.6046,"(39.332773,-76.6046)",STREET                                            ,1,-76.6045999999999,39.332773
171769,24K03578,2024-11-12 03:58:00,5A,BURGLARY,O,525.0,DK,DK,DK, ,4400 YORK RD,NORTHERN,GUILFORD,39.34228,-76.609662,"(39.34228,-76.609662)",GAS STATION                                       ,1,-76.609662,39.3422800000001
171772,24K03685,2024-11-12 13:24:00,6C,LARCENY,I,524.0,DK,DK,DK, ,YORK RD,NORTHERN,RADNOR-WINSTON,39.351817,-76.60983,"(39.351817,-76.60983)",UNKNOWN                                           ,1,-76.60983,39.351817
171967,24K03694,2024-11-12 13:38:00,4A,AGG. ASSAULT,O,511.0,M,18.0,WHITE,NOT_HISPANIC_OR_LATINO,1200 W 36TH ST,NORTHERN,HAMPDEN,39.330639,-76.63579,"(39.330639,-76.63579)",PARK                                              ,1,-76.63579,39.3306390000001
171968,24K03694,2024-11-12 13:38:00,4A,AGG. ASSAULT,O,511.0,M,19.0,WHITE,NOT_HISPANIC_OR_LATINO,1200 W 36TH ST,NORTHERN,HAMPDEN,39.330639,-76.63579,"(39.330639,-76.63579)",PARK                                              ,1,-76.63579,39.3306390000001
171969,24K03694,2024-11-12 13:38:00,4A,AGG. ASSAULT,O,511.0,M,18.0,WHITE,NOT_HISPANIC_OR_LATINO,1200 W 36TH ST,NORTHERN,HAMPDEN,39.330639,-76.63579,"(39.330639,-76.63579)",PARK                                              ,1,-76.63579,39.3306390000001
171970,24K03694,2024-11-12 13:38:00,4A,AGG. ASSAULT,O,511.0,F,14.0,WHITE,UNKNOWN,1200 W 36TH ST,NORTHERN,HAMPDEN,39.330639,-76.63579,"(39.330639,-76.63579)",PARK                                              ,1,-76.63579,39.3306390000001
171972,24K03694,2024-11-12 13:38:00,4A,AGG. ASSAULT,O,511.0,M,18.0,WHITE,NOT_HISPANIC_OR_LATINO,1200 W 36TH ST,NORTHERN,HAMPDEN,39.330639,-76.63579,"(39.330639,-76.63579)",PARK                                              ,1,-76.63579,39.3306390000001
172715,24K03726,2024-11-12 14:00:00,6G,LARCENY,O,514.0,M,54.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,800 MONTPELIER ST,NORTHERN,BETTER WAVERLY,39.325669,-76.606376,"(39.325669,-76.606376)",STREET                                            ,1,-76.606376,39.3256690000001
169866,24K03743,2024-11-12 14:35:00,3A,ROBBERY,O,314.0,M,12.0,DK,UNKNOWN,KIRK AVE,EASTERN,EAST BALTIMORE MIDWAY,39.314776,-76.60563,"(39.314776,-76.60563)",STREET                                            ,1,-76.60563,39.3147760000001
172714,24K03937,2024-11-12 15:05:00,4E,COMMON ASSAULT,I,515.0,M,54.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,ELLERSLIE AVE,NORTHERN,WAVERLY,39.32991,-76.60368,"(39.32991,-76.60368)",SCHOOL                                            ,1,-76.6036799999999,39.32991
171975,24K03768,2024-11-12 15:25:00,6F,LARCENY FROM AUTO,I,525.0,F,48.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,600 DUMBARTON AVE,NORTHERN,PEN LUCY,39.33823,-76.605037,"(39.33823,-76.605037)",OTHER/RESIDENTIAL                                 ,1,-76.605037,39.3382300000001
169985,24K04084,2024-11-12 16:15:00,3A,ROBBERY,O,513.0,F,45.0,WHITE,UNKNOWN,2700 ST PAUL STREET,NORTHERN,CHARLES VILLAGE,39.3213,-76.615685,"(39.3213,-76.615685)",STREET                                            ,1,-76.615685,39.3213000000001
171874,24K04084,2024-11-12 16:15:00,3A,ROBBERY,O,513.0,M,15.0,WHITE,UNKNOWN,2700 ST PAUL STREET,NORTHERN,CHARLES VILLAGE,39.3213,-76.615685,"(39.3213,-76.615685)",STREET                                            ,1,-76.615685,39.3213000000001
169855,24K06250,2024-11-12 17:00:00,6G,LARCENY,O,521.0,M,42.0,WHITE,UNKNOWN,1400 MEDFIELD AVE,NORTHERN,MEDFIELD,39.339048,-76.641596,"(39.339048,-76.641596)",STREET                                            ,1,-76.6415959999999,39.339048
169856,24K04085,2024-11-12 18:30:00,7A,AUTO THEFT,O,524.0,DK,DK,DK, ,4600 KESWICK RD,NORTHERN,EVERGREEN,39.347433,-76.630051,"(39.347433,-76.630051)",STREET                                            ,1,-76.630051,39.3474330000001
171882,24K03793,2024-11-12 18:35:00,4A,AGG. ASSAULT,I,524.0,F,21.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,500 BEAUMONT AVE,NORTHERN,WINSTON-GOVANS,39.351752,-76.608995,"(39.351752,-76.608995)",OTHER/RESIDENTIAL                                 ,1,-76.6089949999999,39.351752
172865,24K03792,2024-11-12 18:35:00,4E,COMMON ASSAULT,I,524.0,F,26.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,500 BEAUMONT AVE,NORTHERN,WINSTON-GOVANS,39.351752,-76.608995,"(39.351752,-76.608995)",OTHER/RESIDENTIAL                                 ,1,-76.6089949999999,39.351752
172712,24K03774,2024-11-12 18:49:00,4E,COMMON ASSAULT,O,412.0,F,67.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1500 HAVENWOOD RD,NORTHEAST,HILLEN,39.340603,-76.593336,"(39.340603,-76.593336)",GAS STATION                                       ,1,-76.593336,39.340603
173523,24K03807,2024-11-12 20:04:00,4E,COMMON ASSAULT,O,521.0,F,36.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,4400 LAPLATA AVE,NORTHERN,MEDFIELD,39.343343,-76.644717,"(39.343343,-76.644717)",OTHER - OUTSIDE                                   ,1,-76.644717,39.3433430000001
172871,24K03844,2024-11-12 23:23:00,6J,LARCENY,I,411.0,M,42.0,DK,UNKNOWN,4200 WESTVIEW RD,NORTHEAST,ORIGINAL NORTHWOOD,39.341481,-76.598864,"(39.341481,-76.598864)",OTHER/RESIDENTIAL                                 ,1,-76.5988639999999,39.341481
175447,24K03864,2024-11-13 01:00:00,5A,BURGLARY,I,733.0,M,57.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1600 W NORTH AVE,WESTERN,SANDTOWN-WINCHESTER,39.309944,-76.643905,"(39.309944,-76.643905)",OTHER/RESIDENTIAL                                 ,1,-76.643905,39.309944
174598,24K03897,2024-11-13 07:04:00,6D,LARCENY,I,733.0,DK,DK,DK, ,2400 PENNSYLVANIA AVE,WESTERN,PENN NORTH,39.30949,-76.64191,"(39.30949,-76.64191)",CONVENIENCE STORE                                 ,1,-76.6419099999999,39.30949
175365,24K06457,2024-11-13 07:04:00,4E,COMMON ASSAULT,I,733.0,M,42.0,WHITE,NOT_HISPANIC_OR_LATINO,2400 PENNSYLVANIA AVE,WESTERN,PENN NORTH,39.30949,-76.64191,"(39.30949,-76.64191)",CONVENIENCE STORE                                 ,1,-76.6419099999999,39.30949
174600,24K03897,2024-11-13 07:04:00,4E,COMMON ASSAULT,I,733.0,M,62.0,WHITE,NOT_HISPANIC_OR_LATINO,2400 PENNSYLVANIA AVE,WESTERN,PENN NORTH,39.30949,-76.64191,"(39.30949,-76.64191)",CONVENIENCE STORE                                 ,1,-76.6419099999999,39.30949
169772,24K04090,2024-11-13 10:00:00,5A,BURGLARY,I,513.0,F,37.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,800 EXETER HALL AVE,NORTHERN,BETTER WAVERLY,39.322549,-76.606208,"(39.322549,-76.606208)",OTHER/RESIDENTIAL                                 ,1,-76.606208,39.322549
174508,24K04090,2024-11-13 10:00:00,5A,BURGLARY,I,513.0,F,22.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,800 EXETER HALL AVE,NORTHERN,BETTER WAVERLY,39.322549,-76.606208,"(39.322549,-76.606208)",OTHER/RESIDENTIAL                                 ,1,-76.606208,39.322549
174506,24K04086,2024-11-13 13:00:00,6F,LARCENY FROM AUTO,O,735.0,F,62.0,WHITE,NOT_HISPANIC_OR_LATINO,2000 PARK AVE,WESTERN,RESERVOIR HILL,39.313335,-76.62872,"(39.313335,-76.62872)",STREET                                            ,1,-76.62872,39.3133350000001
175369,24K03993,2024-11-13 13:45:00,4E,COMMON ASSAULT,I,525.0,F,23.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,GREENMOUNT AVE,NORTHERN,GUILFORD,39.333734,-76.60955,"(39.333734,-76.60955)",OTHER/RESIDENTIAL                                 ,1,-76.60955,39.333734
174591,24K04024,2024-11-13 14:10:00,3C,ROBBERY - COMMERCIAL,I,733.0,DK,DK,DK, ,2200 N FULTON AVE,WESTERN,PENN NORTH,39.313469,-76.645922,"(39.313469,-76.645922)",CONVENIENCE STORE                                 ,1,-76.645922,39.3134690000001
174510,24K04024,2024-11-13 14:10:00,3A,ROBBERY,I,733.0,M,31.0,DK,NOT_HISPANIC_OR_LATINO,2200 N FULTON AVE,WESTERN,PENN NORTH,39.313469,-76.645922,"(39.313469,-76.645922)",CONVENIENCE STORE                                 ,1,-76.645922,39.3134690000001
176136,24K04075,2024-11-13 15:45:00,4E,COMMON ASSAULT,I,514.0,F,35.0,WHITE,UNKNOWN,3400 N CALVERT ST,NORTHERN,CHARLES VILLAGE,39.32928113697195,-76.61490116108249,"(39.32928113697195,-76.61490116108249)",DRUG STORE / MED  BLDG                            ,1,-76.614901161,39.3292811370001
176128,24K04221,2024-11-13 17:30:00,6F,LARCENY FROM AUTO,I,511.0,F,31.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,3900 FALLS RD,NORTHERN,HAMPDEN,39.336487,-76.636697,"(39.336487,-76.636697)",OTHER/RESIDENTIAL                                 ,1,-76.636697,39.336487
176127,24K04221,2024-11-13 17:30:00,6F,LARCENY FROM AUTO,I,511.0,M,6.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,3900 FALLS RD,NORTHERN,HAMPDEN,39.336487,-76.636697,"(39.336487,-76.636697)",OTHER/RESIDENTIAL                                 ,1,-76.636697,39.336487
176126,24K04221,2024-11-13 17:30:00,6F,LARCENY FROM AUTO,I,511.0,F,6.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,3900 FALLS RD,NORTHERN,HAMPDEN,39.336487,-76.636697,"(39.336487,-76.636697)",OTHER/RESIDENTIAL                                 ,1,-76.636697,39.336487
175512,24K04163,2024-11-13 18:00:00,7A,AUTO THEFT,O,524.0,M,41.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,300 RADNOR RD,NORTHERN,RADNOR-WINSTON,39.348102,-76.612637,"(39.348102,-76.612637)",STREET                                            ,1,-76.6126369999999,39.348102
173807,24K04097,2024-11-13 18:15:00,7A,AUTO THEFT,O,514.0,M,44.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,GREENMOUNT AVE,NORTHERN,ABELL,39.326133,-76.60948,"(39.326133,-76.60948)",STREET                                            ,1,-76.60948,39.326133
175443,24K04237,2024-11-13 22:00:00,6G,LARCENY,O,511.0,F,28.0,WHITE,UNKNOWN,3300 PAINE ST,NORTHERN,HAMPDEN,39.327661,-76.630389,"(39.327661,-76.630389)",STREET                                            ,1,-76.630389,39.327661
174509,24K04356,2024-11-13 22:50:00,7A,AUTO THEFT,O,524.0,M,21.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,500 CHATEAU AVE,NORTHERN,WINSTON-GOVANS,39.350738,-76.60776,"(39.350738,-76.60776)",STREET                                            ,1,-76.60776,39.350738
174504,24K04366,2024-11-13 23:00:00,7A,AUTO THEFT,O,524.0,M,21.0,WHITE,UNKNOWN,400 NOTRE DAME LN,NORTHERN,RADNOR-WINSTON,39.351773,-76.611131,"(39.351773,-76.611131)",STREET                                            ,1,-76.6111309999999,39.351773
174659,24K04264,2024-11-13 23:00:00,7A,AUTO THEFT,O,524.0,M,68.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,300 ROSSITER AVE,NORTHERN,RADNOR-WINSTON,39.348985,-76.613031,"(39.348985,-76.613031)",STREET                                            ,1,-76.613031,39.348985
176052,24K04160,2024-11-13 23:50:00,4A,AGG. ASSAULT,O,513.0,F,30.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,E 28TH ST,NORTHERN,CHARLES VILLAGE,39.32204988664723,-76.6155792643644,"(39.32204988664723,-76.6155792643644)",STREET                                            ,1,-76.615579264,39.322049887
172764,24K04173,2024-11-14 00:00:00,7A,AUTO THEFT,O,314.0,M,30.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,E 25TH ST,EASTERN,COLDSTREAM HOMESTEAD MONTEBELLO,39.31676466714651,-76.5957538038889,"(39.31676466714651,-76.5957538038889)",STREET                                            ,1,-76.595753804,39.316764667
171721,24K04188,2024-11-14 00:33:00,3A,ROBBERY,O,314.0,M,54.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,E 25TH ST,EASTERN,COLDSTREAM HOMESTEAD MONTEBELLO,39.31777117495207,-76.59985968960541,"(39.31777117495207,-76.59985968960541)",STREET                                            ,1,-76.59985969,39.3177711750001
171722,24K04190,2024-11-14 02:13:00,8A,ARSON,I,511.0,F,44.0,WHITE,NOT_HISPANIC_OR_LATINO,3500 KESWICK RD,NORTHERN,WYMAN PARK,39.330123,-76.627875,"(39.330123,-76.627875)",OTHER/RESIDENTIAL                                 ,1,-76.627875,39.3301230000001
171723,24K04190,2024-11-14 02:13:00,5A,BURGLARY,I,511.0,F,44.0,WHITE,NOT_HISPANIC_OR_LATINO,3500 KESWICK RD,NORTHERN,WYMAN PARK,39.330123,-76.627875,"(39.330123,-76.627875)",OTHER/RESIDENTIAL                                 ,1,-76.627875,39.3301230000001
172524,24K04907,2024-11-14 07:00:00,6F,LARCENY FROM AUTO,O,511.0,F,70.0,WHITE,NOT_HISPANIC_OR_LATINO,W 37TH ST,NORTHERN,HAMPDEN,39.332221,-76.637336,"(39.332221,-76.637336)",STREET                                            ,1,-76.6373359999999,39.3322210000001
171647,24K04907,2024-11-14 07:00:00,6F,LARCENY FROM AUTO,O,511.0,M,46.0,WHITE,NOT_HISPANIC_OR_LATINO,W 37TH ST,NORTHERN,HAMPDEN,39.332221,-76.637336,"(39.332221,-76.637336)",STREET                                            ,1,-76.6373359999999,39.3322210000001
173713,24K04225,2024-11-14 08:30:00,4E,COMMON ASSAULT,I,313.0,M,58.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,400 E 25TH ST,EASTERN,BARCLAY,39.317994,-76.611233,"(39.317994,-76.611233)",OTHER/RESIDENTIAL                                 ,1,-76.611233,39.3179940000001
171726,24K06560,2024-11-14 09:00:00,6J,LARCENY,I,524.0,M,54.0,WHITE,NOT_HISPANIC_OR_LATINO,4700 KESWICK RD,NORTHERN,ROLAND PARK,39.34938,-76.630187,"(39.34938,-76.630187)",OTHER/RESIDENTIAL                                 ,1,-76.630187,39.3493800000001
171731,24K35611,2024-11-14 09:04:00,6J,LARCENY,I,511.0,M,32.0,WHITE,UNKNOWN,800 W 33RD ST,NORTHERN,HAMPDEN,39.327006,-76.631227,"(39.327006,-76.631227)",OTHER/RESIDENTIAL                                 ,1,-76.631227,39.327006
172522,24K08879,2024-11-14 09:07:00,6J,LARCENY,I,511.0,M,42.0,WHITE,NOT_HISPANIC_OR_LATINO,800 W 33RD ST,NORTHERN,HAMPDEN,39.327021,-76.63087,"(39.327021,-76.63087)",OTHER/RESIDENTIAL                                 ,1,-76.63087,39.3270210000001
172683,24K04250,2024-11-14 09:15:00,4A,AGG. ASSAULT,O,511.0,M,57.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,W 37TH ST,NORTHERN,HAMPDEN,39.332221,-76.637336,"(39.332221,-76.637336)",STREET                                            ,1,-76.6373359999999,39.3322210000001
171727,24K04342,2024-11-14 14:50:00,4A,AGG. ASSAULT,I,524.0,M,47.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,200 W COLD SPRING LN,NORTHERN,EVERGREEN,39.345034,-76.627161,"(39.345034,-76.627161)",CONVENIENCE STORE                                 ,1,-76.6271609999999,39.3450340000001
171734,24K04342,2024-11-14 14:50:00,4A,SHOOTING,I,524.0,M,47.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,200 W COLD SPRING LN,NORTHERN,EVERGREEN,39.345034,-76.627161,"(39.345034,-76.627161)",CONVENIENCE STORE                                 ,1,-76.6271609999999,39.3450340000001
171570,24K04709,2024-11-14 15:00:00,6F,LARCENY FROM AUTO,O,511.0,F,73.0,WHITE,NOT_HISPANIC_OR_LATINO,1300 W 40TH ST,NORTHERN,HAMPDEN,39.336464,-76.637995,"(39.336464,-76.637995)",STREET                                            ,1,-76.637995,39.336464
173800,24K04504,2024-11-14 16:00:00,2A,RAPE,I,412.0,F,16.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1300 KITMORE RD,NORTHEAST,NEW NORTHWOOD,39.35054,-76.596225,"(39.35054,-76.596225)",OTHER/RESIDENTIAL                                 ,1,-76.5962249999999,39.3505400000001
171102,24K04386,2024-11-14 17:00:00,4E,COMMON ASSAULT,I,412.0,F,74.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1300 STONEWOOD RD,NORTHEAST,NEW NORTHWOOD,39.349325,-76.595144,"(39.349325,-76.595144)",OTHER/RESIDENTIAL                                 ,1,-76.5951439999999,39.3493250000001
173576,24K04435,2024-11-14 20:40:00,3A,ROBBERY,O,512.0,M,38.0,WHITE,UNKNOWN,2700 N CHARLES ST,NORTHERN,CHARLES VILLAGE,39.320698,-76.617109,"(39.320698,-76.617109)",STREET                                            ,1,-76.617109,39.320698
173702,24K04450,2024-11-14 21:25:00,4E,COMMON ASSAULT,I,312.0,M,40.0,WHITE,UNKNOWN,2400 N CHARLES ST,EASTERN,OLD GOUCHER,39.316408,-76.616826,"(39.316408,-76.616826)",GROCERY/CONFECTION                                ,1,-76.6168259999999,39.316408
173579,24K04450,2024-11-14 21:25:00,4E,COMMON ASSAULT,I,312.0,DK,DK,DK, ,2400 N CHARLES ST,EASTERN,OLD GOUCHER,39.316408,-76.616826,"(39.316408,-76.616826)",GROCERY/CONFECTION                                ,1,-76.6168259999999,39.316408
170951,24K04515,2024-11-15 06:35:00,6D,LARCENY,I,521.0,DK,DK,DK, ,1000 W 41ST ST,NORTHERN,HOES HEIGHTS,39.33748,-76.634275,"(39.33748,-76.634275)",GROCERY/CONFECTION                                ,1,-76.6342749999999,39.33748
170949,24K04916,2024-11-15 10:10:00,7A,AUTO THEFT,O,512.0,M,44.0,UNKNOWN,HISPANIC_OR_LATINO,W 27TH ST,NORTHERN,REMINGTON,39.31951765544649,-76.62276224080175,"(39.31951765544649,-76.62276224080175)",STREET                                            ,1,-76.622762241,39.319517655
171025,24K04609,2024-11-15 11:55:00,6C,LARCENY,I,314.0,DK,DK,DK, ,2000 HARFORD RD,EASTERN,EAST BALTIMORE MIDWAY,39.313487,-76.598787,"(39.313487,-76.598787)",WHOLESALEDISC. STOR                               ,1,-76.598787,39.3134870000001
170101,24K05093,2024-11-15 12:00:00,6J,LARCENY,I,524.0,F,34.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,500 RICHWOOD AVE,NORTHERN,RICHNOR SPRINGS,39.347017,-76.608984,"(39.347017,-76.608984)",OTHER/RESIDENTIAL                                 ,1,-76.608984,39.3470170000001
170235,24K04633,2024-11-15 13:00:00,3A,ROBBERY,O,313.0,F,59.0,WHITE,NOT_HISPANIC_OR_LATINO,E 25TH ST,EASTERN,HARWOOD,39.318055,-76.612781,"(39.318055,-76.612781)",STREET                                            ,1,-76.612781,39.3180550000001
176369,24K04643,2024-11-15 13:00:00,4A,AGG. ASSAULT,O,322.0,M,45.0,UNKNOWN,HISPANIC_OR_LATINO,E NORTH AVE,EASTERN,EAST BALTIMORE MIDWAY,39.311989,-76.599286,"(39.311989,-76.599286)",STREET                                            ,1,-76.5992859999999,39.311989
176378,24K35646,2024-11-15 13:34:00,6J,LARCENY,I,512.0,M,39.0,WHITE,NOT_HISPANIC_OR_LATINO,3100 KESWICK RD,NORTHERN,HAMPDEN,39.324776,-76.627712,"(39.324776,-76.627712)",OTHER/RESIDENTIAL                                 ,1,-76.627712,39.324776
176310,24K35698,2024-11-15 13:41:00,6J,LARCENY,I,312.0,F,30.0,WHITE,UNKNOWN,MARYLAND AVE,EASTERN,CHARLES NORTH,39.312223,-76.618055,"(39.312223,-76.618055)",OTHER/RESIDENTIAL                                 ,1,-76.618055,39.3122230000001
176370,24K04649,2024-11-15 13:50:00,4E,COMMON ASSAULT,O,322.0,F,30.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1200 E LAFAYETTE AVE,EASTERN,OLIVER,39.310426,-76.602101,"(39.310426,-76.602101)",STREET                                            ,1,-76.6021009999999,39.3104260000001
171030,24K04670,2024-11-15 14:10:00,6J,LARCENY,O,514.0,M,22.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,600 MONTPELIER ST,NORTHERN,BETTER WAVERLY,39.326364,-76.607977,"(39.326364,-76.607977)",STREET                                            ,1,-76.6079769999999,39.3263640000001
175906,24K04687,2024-11-15 16:18:00,4E,COMMON ASSAULT,I,325.0,M,42.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1700 CLIFTVIEW AVE,EASTERN,DARLEY PARK,39.315209,-76.593867,"(39.315209,-76.593867)",OTHER/RESIDENTIAL                                 ,1,-76.593867,39.315209
170103,24K04769,2024-11-15 19:20:00,5A,BURGLARY,I,735.0,F,36.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,2100 CALLOW AVE,WESTERN,RESERVOIR HILL,39.311982,-76.631231,"(39.311982,-76.631231)",OTHER/RESIDENTIAL                                 ,1,-76.631231,39.3119820000001
176377,24K05016,2024-11-15 20:00:00,7A,AUTO THEFT,I,525.0,M,85.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,800 GILRUBIN CT,NORTHERN,PEN LUCY,39.341667,-76.603657,"(39.341667,-76.603657)",OTHER/RESIDENTIAL                                 ,1,-76.6036569999999,39.341667
176467,24K04817,2024-11-15 20:40:00,6F,LARCENY FROM AUTO,O,525.0,F,22.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,OAKLAND AVE,NORTHERN,WILSON PARK,39.34351734394172,-76.60945990430632,"(39.34351734394172,-76.60945990430632)",STREET                                            ,1,-76.6094599039999,39.3435173440001
170108,24K04801,2024-11-15 21:00:00,4E,COMMON ASSAULT,O,314.0,F,46.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,HOMEWOOD AVE,EASTERN,EAST BALTIMORE MIDWAY,39.312018,-76.607224,"(39.312018,-76.607224)",STREET                                            ,1,-76.607224,39.3120180000001
170110,24K04882,2024-11-15 23:00:00,6F,LARCENY FROM AUTO,O,412.0,F,50.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1300 PENTRIDGE RD,NORTHEAST,NEW NORTHWOOD,39.347935,-76.593725,"(39.347935,-76.593725)",STREET                                            ,1,-76.5937249999999,39.3479350000001
172196,24K04852,2024-11-16 00:57:00,4E,COMMON ASSAULT,I,412.0,F,26.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1300 CROFTON RD,NORTHEAST,NEW NORTHWOOD,39.347033,-76.592977,"(39.347033,-76.592977)",OTHER/RESIDENTIAL                                 ,1,-76.592977,39.3470330000001
175899,24K04860,2024-11-16 01:15:00,4E,COMMON ASSAULT,O,514.0,F,49.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,3100 GREENMOUNT AVE,NORTHERN,ABELL,39.326866,-76.609485,"(39.326866,-76.609485)",STREET                                            ,1,-76.6094849999999,39.3268660000001
172927,24K04893,2024-11-16 03:00:00,4E,COMMON ASSAULT,I,711.0,M,46.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1700 N CAREY ST,WESTERN,SANDTOWN-WINCHESTER,39.308966,-76.643032,"(39.308966,-76.643032)",OTHER/RESIDENTIAL                                 ,1,-76.6430319999999,39.3089660000001
172276,24K05003,2024-11-16 03:00:00,6F,LARCENY FROM AUTO,O,525.0,F,60.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,N CHARLES ST,NORTHERN,TUSCANY-CANTERBURY,39.335825,-76.618229,"(39.335825,-76.618229)",STREET                                            ,1,-76.618229,39.3358250000001
